StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year_02,At_Risk_Numeracy
232834062,29,27,28,29,27,28,45,41,1,1,2,2,2,2,2,2,2017,False
143887752,7,10,16,7,10,16,8,23,1,4,1,2,1,3,1,2,2020,True
927962238,5,11,15,5,11,15,14,20,1,1,0,2,2,3,2,2,2016,False
189172240,8,12,19,8,12,19,3,26,2,4,1,1,1,2,2,2,2020,False
832716117,6,12,21,6,12,21,13,34,2,3,1,2,0,2,0,1,2018,True
248832088,13,17,19,13,17,19,15,33,0,2,0,1,1,2,0,1,2017,False
139544087,11,15,20,11,15,20,16,23,2,2,1,2,1,1,0,2,2018,False
640703660,5,7,19,5,7,19,19,33,1,2,1,1,1,3,1,1,2020,False
344057140,4,11,13,4,11,13,12,24,1,3,1,2,1,3,1,2,2020,False
547003657,15,13,23,15,13,23,40,33,2,2,1,2,2,5,2,4,2017,False
155013602,1,7,12,1,7,12,4,14,1,3,1,1,1,1,1,1,2020,False
806792939,2,10,13,2,10,13,6,29,2,2,1,2,2,2,2,2,2018,False
843941652,1,14,20,1,14,20,10,24,0,2,0,1,0,2,0,1,2018,False
482418451,16,20,22,16,20,22,15,35,3,4,1,1,1,1,2,2,2017,True
713948612,10,16,22,10,16,22,14,35,3,4,2,2,2,3,0,0,2016,False
950669872,10,12,21,10,12,21,14,40,1,4,1,2,0,4,0,2,2016,False
697506911,9,12,16,9,12,16,7,27,2,3,2,1,2,0,2,2,2017,True
296704763,26,28,28,26,28,28,47,37,4,5,2,4,4,5,2,4,2017,False
828442621,11,19,22,11,19,22,22,32,0,2,0,1,1,1,1,2,2020,False
493187607,12,16,18,12,16,18,24,34,1,3,1,2,1,2,1,2,2017,True
885878543,14,26,27,14,26,27,35,36,4,4,2,3,3,4,1,2,2020,False
671575585,6,13,19,6,13,19,5,18,1,3,1,1,1,2,1,2,2020,True
863857215,19,28,28,19,28,28,54,50,2,4,1,2,2,5,2,2,2020,False
569344280,17,18,24,17,18,24,27,37,2,3,1,2,1,2,0,1,2018,False
793444279,20,23,24,20,23,24,13,45,1,4,1,2,1,3,1,2,2020,False
920135094,26,26,28,26,26,28,48,41,1,2,1,1,2,2,1,2,2020,False
181561540,11,10,20,11,10,20,30,32,2,3,0,1,1,2,2,2,2018,True
287281207,9,15,24,9,15,24,38,34,2,4,1,2,2,5,1,3,2016,False
289681755,8,13,21,8,13,21,29,26,3,5,1,2,2,2,1,2,2018,False
349791589,8,10,23,8,10,23,20,36,1,3,1,1,1,2,0,2,2020,False
591736039,5,10,22,5,10,22,22,28,2,2,1,1,0,4,1,2,2016,False
866491172,6,10,19,6,10,19,42,37,2,4,2,2,1,2,2,2,2018,False
654394840,4,9,19,4,9,19,10,36,1,1,1,0,1,2,0,0,2021,True
403823481,15,19,24,15,19,24,21,44,2,4,1,2,1,2,2,3,2021,False
486663916,16,27,28,16,27,28,53,41,2,3,2,2,2,2,1,3,2020,False
488896173,10,14,19,10,14,19,26,48,2,0,1,2,1,2,0,2,2020,False
139917912,7,14,23,7,14,23,9,26,0,2,0,1,0,3,0,2,2020,False
973848800,10,16,25,10,16,25,18,36,2,2,1,2,1,2,1,2,2020,False
305948417,14,15,25,14,15,25,39,40,1,2,1,1,2,4,2,2,2021,False
792144345,5,12,22,5,12,22,14,29,2,2,1,1,1,2,0,1,2020,False
569418803,2,13,19,2,13,19,11,12,2,3,1,1,1,1,1,0,2018,True
388050319,11,12,15,11,12,15,29,27,3,3,1,2,3,2,2,1,2016,False
473202821,7,16,21,7,16,21,23,32,1,3,1,2,0,2,1,2,2020,False
764070438,16,18,19,16,18,19,26,22,1,2,1,1,1,1,1,2,2018,False
276439797,13,16,25,13,16,25,11,35,1,2,1,2,1,3,1,2,2020,True
117362254,4,9,19,4,9,19,11,26,0,2,1,1,0,2,1,2,2018,False
387921057,13,14,19,13,14,19,18,22,2,2,1,1,1,2,1,2,2020,False
155600545,11,15,22,11,15,22,38,33,2,2,1,1,1,2,0,2,2018,False
182138640,7,9,19,7,9,19,14,30,1,2,1,2,1,2,2,2,2020,False
538314978,9,15,19,9,15,19,18,33,2,2,1,1,1,0,0,1,2020,False
388980219,6,14,23,6,14,23,22,28,2,3,1,2,1,2,2,2,2021,False
888330542,16,24,28,16,24,28,11,31,3,4,1,2,0,1,0,1,2018,False
596109579,17,18,27,17,18,27,35,41,2,4,2,1,2,2,0,2,2021,False
274160153,21,26,29,21,26,29,33,51,3,4,1,3,2,4,2,2,2020,False
426915427,15,18,26,15,18,26,21,32,2,5,1,2,2,3,2,2,2017,False
514381125,3,12,18,3,12,18,11,31,1,2,1,1,2,2,0,2,2016,False
470918441,10,7,16,10,7,16,16,37,1,3,1,1,1,2,1,1,2021,True
583831956,1,8,12,1,8,12,8,11,0,2,0,1,0,1,1,0,2017,True
182796041,4,8,20,4,8,20,14,3,1,4,1,2,1,1,1,2,2020,False
689102456,9,16,20,9,16,20,16,13,2,2,1,2,1,2,1,2,2020,True
353201476,8,12,14,8,12,14,23,25,1,3,1,1,0,1,0,2,2018,True
987154524,21,21,23,21,21,23,32,32,3,3,1,2,1,2,2,1,2018,False
425745898,18,22,25,18,22,25,14,37,2,2,1,1,1,3,2,2,2017,False
650719810,3,8,18,3,8,18,16,29,1,1,1,1,0,2,1,0,2017,False
604632218,9,14,19,9,14,19,21,32,1,3,1,2,0,2,1,2,2021,False
992577795,6,16,17,6,16,17,3,8,2,3,1,2,0,3,0,2,2021,True
207406973,22,26,31,22,26,31,47,39,1,2,1,2,2,3,2,1,2020,False
352556237,13,17,22,13,17,22,32,34,1,4,1,2,2,2,2,2,2018,False
514769424,10,13,20,10,13,20,38,45,3,4,1,2,2,4,2,2,2020,False
412800370,15,24,31,15,24,31,27,48,3,5,2,2,2,4,2,3,2020,False
423731622,3,12,12,3,12,12,3,26,1,3,1,2,0,0,0,1,2020,True
607455857,13,13,21,13,13,21,19,28,2,2,2,2,2,2,2,2,2018,False
715840971,5,16,22,5,16,22,18,27,3,4,2,2,2,3,1,2,2020,False
674378498,15,18,22,15,18,22,66,43,2,4,2,2,2,2,1,3,2020,False
820109729,4,6,17,4,6,17,3,7,1,2,1,1,1,2,2,2,2021,True
928847495,16,23,28,16,23,28,39,43,2,2,1,2,2,2,1,2,2020,False
666085052,13,15,20,13,15,20,28,33,1,4,1,2,1,0,0,2,2017,True
835178186,26,23,28,26,23,28,39,35,2,3,1,2,1,2,2,2,2020,False
116624848,10,11,19,10,11,19,10,22,2,3,1,2,1,1,2,1,2021,False
951490701,21,15,24,21,15,24,20,46,3,3,1,3,0,4,0,2,2020,False
401485220,12,14,21,12,14,21,40,43,1,4,1,3,1,2,0,2,2020,False
935426032,15,20,26,15,20,26,27,31,3,5,2,2,4,4,2,2,2020,False
295566099,14,16,23,14,16,23,35,40,1,2,1,1,2,1,2,2,2020,True
420288785,12,12,17,12,12,17,18,40,2,3,1,2,1,3,1,2,2017,False
504952531,6,17,19,6,17,19,9,17,1,3,1,2,1,2,2,2,2020,False
529819844,12,18,21,12,18,21,58,33,3,4,2,2,4,2,2,2,2020,False
585151275,14,10,21,14,10,21,28,35,2,4,1,2,2,3,1,2,2017,False
197191747,14,17,29,14,17,29,36,40,2,1,1,2,3,2,0,2,2016,False
298675782,10,12,21,10,12,21,51,27,2,2,2,2,2,1,2,2,2018,False
947778183,6,7,14,6,7,14,17,7,1,3,1,1,1,1,0,1,2018,True
488321366,15,16,19,15,16,19,23,44,2,3,1,1,0,1,0,2,2020,False
239322097,13,17,18,13,17,18,38,33,4,4,2,4,1,2,2,2,2017,False
991574549,5,14,20,5,14,20,33,42,3,3,2,2,2,2,1,2,2021,False
524469955,18,17,26,18,17,26,30,41,3,3,2,2,1,4,2,2,2020,False
190482634,21,19,28,21,19,28,43,52,3,3,1,2,2,3,2,2,2020,False
622119927,2,4,19,2,4,19,10,18,1,2,1,1,2,0,0,2,2018,True
922604198,4,8,19,4,8,19,20,25,1,1,1,2,0,1,0,2,2018,True
546870270,3,6,18,3,6,18,4,9,1,3,1,1,0,2,1,2,2018,True
816726750,11,19,20,11,19,20,42,36,4,5,1,2,3,4,2,2,2018,False
603488207,10,13,23,10,13,23,27,30,0,4,1,2,1,1,2,2,2017,False
844461359,21,30,31,21,30,31,52,46,2,3,1,2,1,1,1,2,2020,False
146659431,19,28,31,19,28,31,21,37,2,4,1,3,1,4,0,2,2020,False
891764615,6,12,21,6,12,21,21,19,2,2,1,1,1,2,0,1,2017,True
368283747,3,17,20,3,17,20,17,15,1,3,1,2,1,2,0,2,2020,False
197172770,3,15,14,3,15,14,14,30,2,3,1,1,0,2,0,1,2017,False
963376640,11,22,24,11,22,24,18,43,2,4,1,2,2,4,2,2,2021,False
789666775,10,7,13,10,7,13,38,37,3,2,1,1,2,0,1,0,2018,False
695542397,9,18,26,9,18,26,18,34,2,2,1,1,2,1,1,2,2016,False
791225790,11,9,16,11,9,16,25,31,2,3,1,2,3,3,1,2,2017,False
699538164,7,9,15,7,9,15,11,25,2,2,1,1,1,1,2,1,2017,True
365055638,10,22,27,10,22,27,28,18,2,3,1,1,0,2,0,2,2018,False
271599675,7,14,24,7,14,24,10,29,1,2,1,1,1,2,1,1,2016,False
765066764,19,24,27,19,24,27,39,44,2,4,2,2,1,0,2,2,2020,False
371435216,11,17,21,11,17,21,26,40,2,2,1,2,0,4,0,2,2021,False
626629194,11,18,28,11,18,28,16,23,2,3,1,2,1,2,1,2,2018,False
480436787,15,18,29,15,18,29,33,34,3,5,1,2,2,5,2,2,2017,False
882806761,29,29,29,29,29,29,33,33,2,2,1,1,2,1,1,2,2016,False
872816104,11,16,21,11,16,21,8,29,2,4,1,2,2,4,1,2,2018,False
455234915,18,19,24,18,19,24,51,35,2,3,1,1,0,3,2,1,2016,False
157669643,9,14,25,9,14,25,24,13,3,5,2,3,2,4,1,4,2016,False
801602550,13,19,23,13,19,23,9,39,3,3,2,3,1,1,2,0,2020,False
662841424,12,18,23,12,18,23,14,44,2,3,1,2,1,3,0,2,2020,False
936489261,7,8,19,7,8,19,22,35,2,2,1,1,1,2,0,1,2021,True
249854281,12,21,25,12,21,25,22,26,0,5,2,2,2,4,1,4,2016,False
363453196,16,22,28,16,22,28,18,30,4,4,1,2,2,1,2,2,2018,False
765714007,16,17,24,16,17,24,17,16,2,2,0,2,1,3,1,3,2018,False
215520189,5,19,22,5,19,22,25,11,2,2,1,1,1,2,1,2,2020,True
465050888,16,17,19,16,17,19,26,34,1,4,1,2,1,3,2,2,2017,False
190313722,13,17,19,13,17,19,53,31,3,3,2,2,2,2,2,1,2017,False
849670114,20,20,26,20,20,26,23,38,3,4,1,2,1,4,0,2,2021,False
172470399,8,13,16,8,13,16,19,25,1,3,1,1,2,2,1,0,2018,True
336490984,15,12,19,15,12,19,32,39,2,4,1,1,0,2,2,2,2020,False
314497315,8,11,24,8,11,24,8,26,2,3,1,2,1,3,1,2,2017,False
763931817,7,13,19,7,13,19,14,34,1,1,1,1,2,1,2,2,2020,True
303074193,19,17,29,19,17,29,16,30,2,2,1,2,2,4,1,2,2018,False
551228863,13,18,25,13,18,25,25,28,2,3,1,2,1,2,1,2,2018,False
892829054,6,15,19,6,15,19,28,31,1,4,1,1,1,2,0,1,2020,False
148624612,15,19,27,15,19,27,25,47,2,2,1,1,2,4,1,2,2020,False
758854306,12,22,22,12,22,22,37,45,2,3,1,2,1,2,2,1,2020,False
598355935,2,8,11,2,8,11,3,8,0,3,0,2,2,2,1,1,2017,False
795737160,19,17,31,19,17,31,53,47,2,2,1,1,1,2,1,2,2020,False
420682319,24,27,29,24,27,29,54,48,3,3,1,2,2,2,2,2,2021,False
563366787,18,16,21,18,16,21,23,36,2,5,1,3,2,2,0,1,2017,False
272752748,9,12,20,9,12,20,13,32,2,2,1,2,1,2,0,2,2018,True
438240406,1,8,18,1,8,18,26,31,1,2,1,1,1,0,1,0,2018,True
387682835,2,9,20,2,9,20,14,24,0,3,0,1,1,2,0,2,2018,False
948350721,11,13,18,11,13,18,17,31,1,2,1,1,1,2,1,2,2017,True
814778015,12,18,24,12,18,24,20,36,1,2,1,1,1,3,2,2,2016,True
467234001,11,9,19,11,9,19,44,36,2,5,1,2,3,4,1,2,2016,False
589185861,9,7,17,9,7,17,12,27,1,1,1,1,1,2,1,1,2020,True
686595718,0,12,23,0,12,23,15,29,1,3,1,1,1,3,0,2,2018,False
176219967,11,25,27,11,25,27,24,41,2,4,1,2,2,4,2,2,2020,False
772664293,11,11,26,11,11,26,28,29,2,2,1,1,2,2,1,2,2017,False
987985333,30,29,30,30,29,30,37,48,2,2,2,2,3,2,2,2,2020,False
582945435,4,12,22,4,12,22,7,10,0,2,1,2,0,2,1,2,2017,False
793340905,7,12,13,7,12,13,26,26,3,4,1,1,2,2,1,2,2020,False
493419001,6,15,19,6,15,19,7,23,0,4,1,1,1,2,0,2,2017,False
386637725,17,18,24,17,18,24,18,36,2,3,1,2,2,2,0,2,2016,False
950655637,4,16,16,4,16,16,3,27,2,3,1,2,2,2,1,3,2018,False
788956209,21,22,23,21,22,23,20,32,3,5,1,2,1,4,2,3,2017,False
394145949,1,11,19,1,11,19,12,29,0,4,0,2,1,3,0,2,2021,False
761015851,19,15,19,19,15,19,21,29,2,4,1,2,2,2,2,3,2020,False
846026664,15,12,26,15,12,26,16,20,2,3,1,2,1,2,2,2,2021,True
754563162,20,18,31,20,18,31,49,44,1,3,1,4,5,5,1,5,2017,False
505821044,8,12,20,8,12,20,20,32,1,3,1,1,2,2,2,1,2018,False
242789544,13,18,20,13,18,20,31,33,2,4,1,1,2,2,1,2,2017,False
404940281,16,22,24,16,22,24,30,36,2,2,2,2,1,2,0,3,2018,False
631269360,9,15,17,9,15,17,19,20,2,4,1,1,0,2,0,2,2020,False
666655619,10,24,28,10,24,28,13,39,3,5,1,2,1,4,2,3,2020,False
405327676,17,18,21,17,18,21,24,33,3,3,1,2,2,3,1,2,2020,True
334201201,13,15,22,13,15,22,33,32,2,3,1,2,2,2,2,2,2018,False
929454982,8,16,22,8,16,22,4,42,1,2,1,1,0,0,0,0,2020,True
441719792,7,11,19,7,11,19,17,24,2,4,1,2,1,2,0,2,2016,False
970451427,11,14,20,11,14,20,22,33,1,3,0,1,1,1,0,2,2016,False
382851972,15,17,19,15,17,19,18,26,2,2,1,2,0,2,0,2,2017,True
799569216,28,28,31,28,28,31,43,47,2,4,1,2,4,2,2,2,2020,False
342370404,28,29,30,28,29,30,22,46,2,3,1,2,1,2,2,2,2020,False
614604652,7,15,19,7,15,19,26,33,2,3,1,2,2,3,2,2,2021,False
629467674,5,8,21,5,8,21,21,22,1,3,0,2,1,0,0,2,2020,False
440442992,9,8,30,9,8,30,14,27,2,3,2,2,2,3,2,0,2021,False
157187232,4,3,17,4,3,17,8,15,1,4,1,2,1,2,0,2,2016,False
387511037,7,15,17,7,15,17,18,24,2,4,1,2,0,4,0,2,2018,False
914566816,16,19,23,16,19,23,35,37,1,4,1,2,2,2,1,1,2018,False
656178677,21,27,31,21,27,31,22,45,3,4,1,2,2,5,1,4,2020,False
600646649,26,30,29,26,30,29,47,48,1,4,1,2,3,3,2,2,2020,False
419373919,7,9,19,7,9,19,20,17,2,4,1,2,2,3,2,2,2017,False
653837031,5,11,23,5,11,23,37,24,1,1,1,1,3,2,2,2,2016,False
375960901,9,12,16,9,12,16,4,17,2,2,1,2,1,1,0,2,2020,False
915460248,7,11,19,7,11,19,17,39,1,2,0,2,1,2,0,1,2020,False
874726872,27,27,29,27,27,29,17,42,2,5,1,2,2,2,0,2,2020,False
272636296,0,6,17,0,6,17,6,13,1,2,0,1,0,1,0,1,2018,True
725747657,8,14,17,8,14,17,25,37,1,2,1,1,0,1,1,1,2020,True
611875660,11,13,21,11,13,21,23,23,2,2,1,2,2,4,0,2,2017,False
963923793,10,12,15,10,12,15,13,39,1,2,1,1,1,3,1,2,2021,True
317535535,16,16,23,16,16,23,31,40,3,3,2,2,2,2,2,2,2018,False
316489944,11,13,20,11,13,20,7,22,1,2,1,2,1,1,1,0,2018,False
770727049,9,16,21,9,16,21,31,33,2,4,1,2,2,3,0,2,2020,False
708933621,5,7,14,5,7,14,7,7,1,2,0,2,0,0,0,2,2020,False
263897751,15,15,25,15,15,25,19,28,2,3,1,2,1,1,0,0,2020,True
442229289,4,8,18,4,8,18,6,24,2,4,1,2,2,4,1,2,2017,False
544302669,17,19,31,17,19,31,27,38,4,4,2,2,4,3,3,2,2017,False
717916431,25,21,30,25,21,30,24,39,2,4,1,2,1,2,1,2,2020,False
512052385,14,16,18,14,16,18,12,45,1,0,1,2,1,1,0,2,2020,False
237296692,11,11,18,11,11,18,13,34,2,3,1,2,1,0,1,2,2021,False
746691698,12,14,21,12,14,21,27,48,1,2,1,1,1,1,0,0,2021,True
548474054,12,16,15,12,16,15,21,43,2,4,1,2,3,4,2,2,2020,False
128316184,15,19,23,15,19,23,28,32,2,3,1,2,1,2,1,2,2021,False
919964556,14,12,19,14,12,19,12,33,2,4,1,2,1,2,0,2,2018,False
672009018,2,1,7,2,1,7,1,3,0,1,0,1,0,1,0,1,2017,True
775944604,9,16,19,9,16,19,23,32,2,4,1,2,3,4,0,2,2018,False
443874801,10,16,23,10,16,23,20,34,1,2,1,2,1,2,2,2,2020,False
354787019,16,16,20,16,16,20,19,33,2,4,1,2,2,4,1,2,2018,False
363197085,31,30,30,31,30,30,22,32,3,3,2,2,3,2,2,2,2017,False
555100518,20,19,26,20,19,26,17,38,1,3,1,1,1,1,1,2,2020,True
995423083,9,18,22,9,18,22,30,32,3,3,2,2,3,4,2,1,2020,False
664885101,7,14,17,7,14,17,16,39,1,2,1,1,0,2,2,2,2020,True
344146694,2,13,18,2,13,18,11,19,2,2,1,2,0,1,0,1,2016,False
675104183,9,18,25,9,18,25,18,32,2,2,1,2,1,2,2,2,2018,False
331223322,11,11,17,11,11,17,11,19,1,3,1,2,1,2,0,2,2017,False
272396393,13,18,18,13,18,18,17,38,2,2,1,1,2,1,1,2,2020,True
706310474,8,8,17,8,8,17,13,27,2,3,1,1,1,2,2,2,2017,True
572340114,9,14,21,9,14,21,22,26,2,3,1,2,1,4,2,2,2021,False
827707039,17,20,24,17,20,24,34,32,1,2,2,2,1,1,0,1,2018,False
322307058,23,28,29,23,28,29,42,50,3,4,1,2,1,4,0,2,2020,False
896725234,8,11,18,8,11,18,5,36,2,3,1,1,0,1,0,0,2017,True
865178498,15,17,23,15,17,23,9,27,1,2,1,1,2,2,2,1,2016,False
789120957,10,14,18,10,14,18,24,31,3,3,1,2,2,2,2,2,2018,False
905233967,13,14,20,13,14,20,14,33,1,2,1,1,1,1,0,2,2021,True
238877651,5,12,18,5,12,18,25,40,2,3,2,2,3,4,2,2,2020,False
772664196,25,27,31,25,27,31,50,47,2,4,1,1,0,1,2,2,2021,False
305511723,8,10,17,8,10,17,9,25,1,3,1,2,1,2,0,0,2017,True
455907948,11,18,19,11,18,19,20,14,2,3,1,2,0,2,1,2,2020,False
599955299,18,22,30,18,22,30,30,32,2,4,2,2,1,4,0,1,2016,False
454039194,22,26,30,22,26,30,35,34,3,4,2,2,2,4,1,4,2018,False
704261088,4,10,18,4,10,18,17,22,3,4,2,2,2,1,2,2,2021,False
823673205,10,12,21,10,12,21,31,27,2,4,1,2,1,3,2,2,2017,False
241714274,8,8,23,8,8,23,21,29,2,3,1,1,1,2,0,2,2020,False
911616744,10,11,20,10,11,20,19,25,1,4,0,2,1,5,0,2,2020,False
205349773,17,18,21,17,18,21,37,36,1,2,1,1,1,2,2,2,2021,False
308745441,11,18,26,11,18,26,13,40,3,4,2,3,2,4,2,2,2020,False
216076193,5,15,21,5,15,21,3,6,0,2,0,2,1,0,1,2,2017,True
775294423,21,24,25,21,24,25,38,35,3,4,2,2,2,4,1,2,2017,False
251118829,22,23,26,22,23,26,39,47,3,4,2,2,1,2,2,2,2020,False
957907414,15,18,23,15,18,23,29,31,1,2,1,1,1,2,1,2,2021,True
998690856,10,10,21,10,10,21,5,21,1,3,0,1,0,4,0,0,2020,True
901381496,8,11,27,8,11,27,24,30,2,3,1,1,2,3,2,2,2021,False
271446242,4,13,21,4,13,21,8,30,1,3,1,2,0,4,0,2,2018,False
544437425,4,7,19,4,7,19,10,15,1,3,0,1,0,4,1,2,2017,False
184595611,13,19,25,13,19,25,10,30,2,3,1,2,1,2,2,2,2020,False
725951104,17,22,30,17,22,30,30,37,1,3,1,2,0,2,0,2,2017,False
184343925,15,24,31,15,24,31,35,45,1,5,1,1,1,2,1,2,2021,False
840966061,20,24,29,20,24,29,27,44,2,4,1,2,1,3,2,2,2020,False
495487537,9,16,21,9,16,21,24,31,2,2,1,1,1,1,2,1,2018,True
543926219,11,16,22,11,16,22,14,27,2,3,1,1,1,2,0,0,2020,True
197548880,9,14,19,9,14,19,19,39,2,5,1,2,1,4,1,2,2021,False
487583363,9,13,24,9,13,24,9,30,1,3,1,1,2,2,0,2,2017,False
306180167,18,18,24,18,18,24,23,52,2,3,1,2,2,5,0,2,2020,False
652326516,15,19,20,15,19,20,33,40,2,2,1,1,1,2,2,2,2020,True
980673375,10,12,20,10,12,20,22,45,0,1,0,0,0,0,0,0,2020,True
786695581,9,15,16,9,15,16,13,32,2,4,1,2,1,3,0,2,2018,False
514464587,15,19,28,15,19,28,58,43,1,4,1,2,0,4,2,2,2021,True
543339407,12,16,23,12,16,23,21,30,2,2,1,2,1,2,1,2,2021,False
640975943,16,20,27,16,20,27,41,37,2,5,1,2,2,2,0,2,2016,False
543351151,5,15,14,5,15,14,6,21,1,3,1,2,1,3,1,2,2017,True
886957147,12,15,20,12,15,20,17,32,2,4,1,2,2,2,2,2,2018,False
987170269,18,12,23,18,12,23,19,37,2,2,1,2,1,2,0,2,2018,False
235317980,17,25,28,17,25,28,28,45,2,4,0,1,2,2,1,2,2020,False
618441324,11,18,25,11,18,25,23,25,1,3,0,1,0,2,1,2,2020,False
601544541,15,21,21,15,21,21,5,34,2,3,1,2,2,3,1,2,2020,False
172308092,5,14,21,5,14,21,16,31,3,2,2,2,1,3,0,2,2016,False
364773168,6,12,17,6,12,17,20,37,3,3,1,2,2,2,2,2,2018,False
751050186,16,17,22,16,17,22,23,33,2,3,1,1,2,2,1,2,2017,True
288528880,4,18,20,4,18,20,6,20,1,2,1,1,0,1,1,2,2021,False
561966232,9,15,25,9,15,25,31,33,1,2,1,1,0,2,0,1,2020,False
775582389,11,15,20,11,15,20,21,33,1,4,1,2,2,5,0,2,2018,False
468813041,19,19,26,19,19,26,19,37,1,4,1,1,0,2,0,2,2016,False
901577169,8,13,23,8,13,23,22,38,0,3,0,2,1,2,1,2,2021,False
154695301,9,15,19,9,15,19,21,28,2,4,1,2,1,2,0,2,2017,True
427188291,8,11,20,8,11,20,9,36,0,2,1,2,2,1,0,2,2020,False
709351422,11,19,18,11,19,18,27,42,2,1,1,2,2,2,1,2,2020,False
285769358,17,22,29,17,22,29,41,43,2,2,1,2,0,2,2,4,2020,False
367643101,19,21,26,19,21,26,47,43,3,5,1,2,1,4,2,2,2020,False
751703275,0,11,10,0,11,10,5,12,1,2,1,1,1,1,1,2,2018,True
779604862,8,10,19,8,10,19,19,23,1,2,1,1,1,1,0,1,2017,False
622043373,13,16,22,13,16,22,8,26,2,1,1,1,1,2,0,1,2018,True
686332759,9,13,16,9,13,16,8,27,2,1,1,1,0,1,1,2,2018,True
618412601,6,14,20,6,14,20,24,45,2,4,1,2,1,2,2,2,2020,False
418879756,11,17,23,11,17,23,25,34,4,5,1,2,3,2,1,3,2017,False
932304515,2,15,20,2,15,20,13,25,1,2,1,1,1,1,2,2,2017,True
494860878,0,16,20,0,16,20,6,24,1,2,0,1,0,2,0,2,2020,False
297787841,2,6,9,2,6,9,4,21,0,2,0,2,0,1,0,2,2018,False
838210630,18,21,29,18,21,29,7,38,2,4,1,2,2,3,2,2,2020,False
886459086,10,13,27,10,13,27,25,36,1,3,1,1,2,2,1,2,2021,False
859954617,6,4,18,6,4,18,11,11,1,2,0,1,0,2,0,0,2020,True
163824817,6,7,17,6,7,17,22,29,1,2,1,1,1,1,1,1,2020,False
264836552,10,11,18,10,11,18,52,32,2,4,1,2,1,2,2,2,2021,False
690658259,8,15,20,8,15,20,35,53,2,2,1,2,2,2,2,2,2021,False
197523415,5,12,20,5,12,20,30,31,3,3,1,2,1,2,2,2,2021,False
159295238,22,26,30,22,26,30,24,36,2,4,1,2,1,4,1,3,2018,False
229578032,16,21,21,16,21,21,42,38,1,4,2,3,2,5,1,3,2020,False
250940015,11,12,17,11,12,17,26,48,2,2,1,1,2,2,2,2,2020,False
142774512,7,10,19,7,10,19,8,29,1,2,1,1,0,1,2,2,2017,False
922718515,14,21,27,14,21,27,7,30,2,4,1,2,0,2,1,2,2020,False
783989003,12,12,17,12,12,17,27,33,1,4,0,1,0,2,0,0,2017,True
683842800,11,11,16,11,11,16,13,15,2,4,1,2,2,4,1,2,2018,False
434247327,8,9,17,8,9,17,11,25,2,3,1,2,1,4,2,2,2021,False
859333573,11,13,25,11,13,25,17,46,2,2,1,1,1,2,2,2,2021,False
381999332,13,20,26,13,20,26,13,23,2,2,1,2,2,2,0,2,2021,False
436665930,2,8,19,2,8,19,12,29,1,2,1,2,0,1,2,2,2017,True
503089725,3,12,17,3,12,17,10,23,2,4,1,2,2,4,2,2,2017,False
583679704,9,8,15,9,8,15,31,29,2,2,1,2,1,3,0,2,2021,True
370805460,8,12,22,8,12,22,30,32,1,2,1,1,1,1,1,2,2018,True
771570735,3,14,12,3,14,12,5,12,2,2,1,1,1,2,0,2,2017,False
868402103,19,18,22,19,18,22,31,30,2,2,1,2,1,2,1,2,2018,False
365835368,8,19,22,8,19,22,26,28,2,4,1,2,1,4,2,3,2016,False
853193721,0,9,16,0,9,16,12,23,2,4,1,2,2,3,2,3,2018,False
456237217,3,11,20,3,11,20,35,23,2,3,1,1,1,2,0,0,2017,True
390491281,10,11,22,10,11,22,30,30,2,3,1,1,2,3,1,3,2017,False
716401221,9,13,21,9,13,21,11,26,2,3,1,2,2,2,2,2,2016,False
630783797,16,22,25,16,22,25,27,37,2,2,2,2,2,2,2,2,2020,False
482441587,18,18,28,18,18,28,24,44,4,5,1,2,1,2,2,2,2021,False
542308041,14,20,23,14,20,23,14,48,1,2,2,2,2,2,0,2,2020,False
621507558,13,20,24,13,20,24,23,31,2,3,1,2,2,2,2,0,2018,False
385133499,17,16,23,17,16,23,34,34,2,4,1,2,0,2,0,2,2016,False
167010423,10,11,26,10,11,26,14,15,1,2,1,2,2,1,1,1,2021,False
476575118,4,8,18,4,8,18,22,30,1,2,1,1,1,2,1,2,2018,False
212152183,6,15,19,6,15,19,20,30,0,2,1,2,1,1,2,3,2017,False
868403900,11,12,20,11,12,20,16,31,3,3,1,2,2,2,2,2,2018,False
410175400,6,13,18,6,13,18,7,33,2,4,1,3,2,2,2,2,2017,False
152480856,13,18,21,13,18,21,39,35,1,4,1,2,4,4,1,3,2020,False
453648694,4,11,17,4,11,17,9,25,1,1,0,1,1,1,0,2,2020,True
595157980,16,21,23,16,21,23,16,43,1,2,1,2,1,4,1,2,2020,False
697240195,11,11,18,11,11,18,22,38,1,2,1,2,1,1,0,2,2020,True
796336216,16,21,25,16,21,25,27,49,2,4,1,2,2,1,1,2,2020,False
697675509,9,12,18,9,12,18,10,26,2,3,1,2,2,3,2,2,2017,False
810405346,9,17,24,9,17,24,10,28,1,3,0,2,0,2,1,2,2021,True
