StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,At_Risk_Numeracy
103806895,19,24,24,23,28,28,43,50,3,4,1,2,1,1,2,2,5.249315068,0,1,0,0,0,0,0,1,1,95,95,2,2,0,2020,False
736601860,25,26,31,31,29,32,27,37,4,4,2,4,2,5,2,2,5.895890411,0,1,0,0,0,0,0,1,1,101,101,2,2,0,2017,False
726096347,2,15,17,17,19,24,17,33,2,2,1,1,2,3,2,2,5.126027397,0,1,0,0,0,0,0,3,2,94,94,2,2,1,2020,False
870157093,6,7,14,16,19,30,22,34,2,2,1,1,1,2,2,2,5.161643836,0,1,0,0,0,0,0,2,2,88,88,2,2,0,2017,False
640580325,32,32,31,28,29,29,37,46,3,4,1,2,3,4,1,3,4.936986301,0,1,0,0,0,0,0,2,1,105,105,2,2,1,2020,False
846937595,5,8,17,19,22,24,6,28,0,3,0,1,0,1,0,2,5.764383562,1,0,1,0,0,0,0,4,3,97,97,2,2,0,2020,True
207931854,20,22,24,31,31,30,32,47,1,2,1,1,1,4,2,2,5.084931507,0,1,0,0,0,0,0,2,2,105,105,2,2,1,2020,False
426487626,8,14,20,25,21,29,27,43,1,4,1,3,1,5,0,2,5.347945205,0,1,0,0,0,0,0,2,2,97,97,2,0,0,2020,True
698230105,21,28,32,28,29,30,45,36,2,3,2,2,4,4,2,2,5.271232877,0,1,0,0,0,0,0,3,3,101,101,2,1,1,2017,False
167482099,10,13,21,18,19,27,25,35,2,2,0,2,1,2,1,2,5.087671233,0,1,0,0,0,0,0,2,1,94,94,2,1,0,2018,True
165351150,2,7,18,16,20,25,13,37,1,2,1,1,2,2,1,2,4.794520548,0,0,1,0,0,0,0,3,3,104,98,2,1,2,2021,False
700870651,7,15,14,14,14,23,7,34,2,3,1,2,2,2,1,2,5.235616438,1,0,1,0,0,0,0,3,2,95,95,2,0,0,2020,False
103382128,10,14,21,20,28,33,27,41,2,2,1,1,1,3,2,2,5.745205479,0,1,0,0,0,0,0,2,1,101,101,2,0,0,2020,False
486515078,5,4,17,11,11,19,14,33,2,2,1,1,0,2,1,1,5.608219178,1,0,1,0,0,0,0,2,1,105,105,1,0,0,2020,True
299770194,6,10,22,20,23,27,9,22,2,2,1,2,1,1,1,1,5.246575342,0,1,0,0,0,0,0,4,3,95,95,0,0,0,2018,True
645729131,5,11,22,26,31,31,18,31,2,3,0,1,2,0,2,0,5.145205479,1,1,0,0,0,0,0,3,1,114,104,2,1,1,2021,False
611295250,20,27,30,31,32,31,22,33,1,4,1,2,2,3,0,0,5.093150685,1,1,0,0,0,0,0,1,1,113,113,2,2,1,2020,False
753827028,14,15,18,21,25,24,35,42,1,3,1,2,1,3,0,2,5.208219178,1,0,0,1,0,0,0,3,1,95,92,2,2,2,2021,False
237737756,16,21,22,21,28,31,19,33,3,3,1,2,1,3,1,2,5.21369863,1,1,0,0,0,0,0,2,2,112,112,2,2,2,2018,False
629685741,20,21,29,30,29,32,48,30,3,3,1,2,3,3,2,3,5.745205479,0,1,0,0,0,0,0,3,3,101,101,2,0,0,2020,False
770978255,9,14,19,20,26,31,40,41,2,2,1,1,0,1,2,0,4.97260274,0,1,0,0,0,0,0,3,3,97,97,2,0,0,2018,True
612397180,9,13,23,21,24,32,27,47,2,2,2,1,2,3,1,3,5.02739726,0,1,0,0,0,0,0,4,4,95,93,1,0,0,2021,False
577805415,15,19,22,24,24,29,34,31,1,3,1,1,1,2,2,2,4.934246575,0,1,0,0,0,0,0,2,1,95,95,0,0,0,2018,False
290540506,13,17,18,22,26,26,25,32,3,5,1,2,2,5,2,2,5.260273973,1,1,0,0,0,0,0,3,2,94,94,2,1,1,2018,False
135446893,12,14,24,23,30,29,39,45,3,3,1,2,1,2,2,2,5.720547945,1,1,0,0,0,0,0,3,2,117,108,2,2,2,2021,False
934917991,7,13,22,29,27,32,13,23,1,2,1,1,0,2,2,0,5.378082192,1,1,0,0,0,0,0,5,3,95,95,1,1,0,2017,False
812941982,14,18,24,27,30,28,35,36,2,5,1,2,1,2,2,2,4.873972603,1,1,0,0,0,0,0,2,2,102,102,2,1,1,2016,False
733833504,13,12,22,27,27,29,34,40,3,3,1,1,1,2,0,1,4.82739726,0,1,0,0,0,0,0,1,1,107,96,2,2,0,2021,False
373081294,12,15,21,24,26,27,21,28,2,3,1,1,1,3,2,2,5.895890411,0,1,0,0,0,0,0,2,1,108,108,2,0,2,2018,True
648704219,7,13,20,25,28,30,20,37,1,4,1,2,1,2,0,2,5.249315068,1,1,0,0,0,0,0,1,1,95,95,2,1,2,2018,False
869682828,8,11,20,19,19,23,21,34,1,3,1,2,1,2,2,2,4.893150685,0,0,1,0,0,0,1,3,2,99,99,2,0,0,2020,True
786283952,7,13,19,24,23,30,10,21,1,3,1,2,1,2,2,2,5.961643836,1,0,1,0,0,0,1,1,1,108,108,2,1,1,2020,False
900685770,11,20,21,22,24,30,30,44,4,5,2,2,2,5,2,3,5.863013699,1,1,0,0,0,0,0,2,1,117,108,2,1,2,2021,False
868658640,12,14,28,28,29,29,20,45,2,4,1,1,1,2,1,3,5.202739726,0,1,0,0,0,0,0,2,2,103,99,0,0,0,2021,False
105044020,11,12,20,22,22,22,50,31,2,5,2,3,1,4,2,3,5.830136986,1,1,0,0,0,0,0,3,2,103,103,2,1,1,2017,False
935271816,7,13,18,16,20,29,12,27,1,2,1,1,2,3,0,2,5.339726027,1,1,0,0,0,0,0,5,2,88,88,1,0,0,2017,False
901234711,3,10,18,17,18,24,16,28,1,2,1,2,1,2,0,2,5.547945205,0,0,1,0,0,0,0,5,3,95,95,2,0,1,2018,True
949842728,14,24,28,30,32,31,34,45,4,4,2,2,2,5,2,2,5.498630137,0,1,0,0,0,0,0,4,4,99,94,2,1,0,2021,False
636321037,14,14,18,20,25,29,10,25,2,2,1,1,2,2,2,2,4.605479452,1,1,0,0,0,0,0,2,2,90,90,0,0,0,2018,False
237379326,14,17,26,29,29,33,31,24,3,4,1,3,4,5,0,4,5.065753425,1,1,0,0,0,0,0,2,1,114,114,1,0,1,2018,False
937610254,5,5,19,15,21,24,37,32,1,2,1,1,2,2,1,1,5.183561644,1,1,0,0,0,0,0,3,2,103,103,2,0,1,2017,True
940391210,7,15,17,21,24,28,7,29,1,4,1,2,0,2,0,2,5.008219178,1,1,0,0,0,0,0,4,2,89,89,2,1,0,2018,False
547995662,14,24,34,29,29,30,20,33,2,2,1,2,1,1,0,1,6.115068493,0,0,1,0,0,0,0,2,2,109,109,2,0,1,2020,False
330443683,9,8,24,28,27,31,10,33,1,2,1,2,1,4,1,2,5.065753425,1,1,0,0,0,0,0,1,1,94,94,2,2,1,2020,False
253759507,9,12,14,15,20,23,17,31,2,2,1,2,2,3,0,2,5.668493151,1,1,0,0,0,0,0,3,2,120,120,2,2,2,2018,False
192942955,19,28,28,30,28,28,30,37,1,4,1,2,1,2,2,2,5.139726027,1,0,0,0,0,1,0,3,1,114,114,2,0,0,2018,False
916785357,5,11,17,17,17,22,21,22,1,2,1,1,2,1,0,2,5.731506849,0,1,0,0,0,0,0,2,2,112,112,2,2,2,2020,True
433016993,5,10,18,17,17,25,11,7,1,5,0,2,2,4,2,2,5.515068493,1,1,0,0,0,0,0,4,2,92,92,2,0,0,2020,False
448307492,19,26,30,28,32,31,31,35,3,4,3,2,1,1,0,2,4.728767123,1,0,0,1,0,0,0,2,2,109,109,2,2,0,2020,False
276845618,13,19,28,29,28,30,44,36,2,3,1,2,1,2,2,2,5.345205479,1,1,0,0,0,0,0,3,2,114,114,2,1,2,2017,False
878054570,8,10,17,13,18,19,3,24,1,1,1,1,0,1,2,2,5.556164384,0,0,1,0,0,0,0,4,3,112,112,2,2,2,2018,True
303154279,9,17,22,17,27,29,24,28,2,1,0,0,2,2,0,0,5.235616438,0,0,1,0,0,0,1,4,2,95,95,2,0,0,2018,False
733052129,8,11,17,23,23,27,37,28,2,2,2,1,2,3,2,2,5.684931507,0,1,0,0,0,0,0,3,3,120,120,2,1,2,2018,False
668520113,14,13,23,24,23,28,14,36,2,3,1,2,3,2,1,2,4.873972603,1,1,0,0,0,0,0,3,2,97,97,0,0,0,2016,False
587209643,10,11,22,24,26,27,25,43,1,3,1,2,1,3,0,2,5.301369863,1,0,1,0,0,0,0,2,2,113,105,2,1,1,2021,True
956688964,11,13,20,23,27,28,13,27,3,4,1,2,2,3,2,2,5.082191781,1,0,0,0,0,1,1,1,1,90,90,0,0,0,2017,False
893597307,7,17,16,28,19,25,14,15,2,3,2,2,4,4,2,2,5.594520548,1,1,0,0,0,0,0,3,3,114,114,2,2,1,2020,False
264891540,8,17,20,21,27,29,17,33,2,2,1,1,2,1,2,2,5.578082192,0,0,1,0,0,0,0,1,1,113,113,1,1,0,2018,False
190975557,3,13,15,16,17,24,5,25,1,2,1,2,2,2,1,2,5.484931507,0,1,0,0,0,0,0,2,1,120,120,2,0,2,2017,True
974446493,8,13,19,26,30,31,22,33,0,4,1,2,0,2,2,2,5.512328767,1,1,0,0,0,0,0,3,2,114,114,2,1,2,2016,False
488076463,18,21,20,25,26,28,27,35,2,3,1,2,1,2,2,2,4.876712329,0,0,0,1,0,0,0,6,5,95,95,1,0,0,2018,False
850514707,12,19,25,24,27,30,17,38,3,4,2,1,2,1,2,2,4.931506849,1,1,0,0,0,0,0,2,1,90,90,1,0,0,2018,False
269782853,6,16,15,16,18,21,7,11,2,2,1,1,1,2,2,2,4.997260274,1,1,0,0,0,0,0,2,1,120,120,2,2,2,2017,False
622511300,15,12,25,22,24,25,20,30,4,4,1,2,1,2,1,2,5.832876712,1,0,1,0,0,0,0,3,2,104,104,2,2,2,2020,False
829013411,7,10,21,20,24,28,20,31,4,3,1,2,2,2,1,2,5.438356164,1,1,0,0,0,0,0,4,3,92,92,2,1,2,2018,False
362597037,6,12,17,10,10,23,18,19,1,2,1,1,1,1,2,2,5.723287671,0,1,0,0,0,0,0,2,1,109,109,2,1,1,2020,False
613291735,4,7,8,7,8,9,2,12,0,2,0,1,0,3,0,2,5.082191781,1,0,1,0,0,0,1,4,4,116,116,1,1,1,2018,False
936305573,17,18,23,23,31,30,15,32,1,3,1,2,1,0,1,2,5.02739726,0,0,1,0,0,0,1,3,2,114,114,2,1,0,2020,False
553018149,22,23,28,28,30,31,31,42,3,3,2,2,2,2,2,2,4.917808219,1,1,0,0,0,0,0,1,1,95,95,0,0,0,2020,False
526002995,11,13,21,24,25,29,19,23,2,5,1,2,2,4,0,2,5.238356164,1,1,0,0,0,0,0,3,2,94,94,2,0,1,2020,False
146266135,7,11,17,13,19,21,6,19,2,3,1,2,1,2,1,2,5.380821918,1,0,1,0,0,0,1,2,2,95,95,2,2,2,2020,False
171208831,14,15,23,23,26,30,22,32,2,2,1,1,1,1,0,2,5.221917808,1,0,1,0,0,0,0,1,1,95,93,0,0,0,2021,True
493032338,13,10,19,25,27,29,30,42,2,3,1,1,2,3,2,2,4.75890411,0,1,0,0,0,0,0,2,2,95,92,2,2,1,2021,True
768328482,19,31,30,32,32,30,46,41,2,3,2,2,2,1,2,2,5.443835616,0,1,0,0,0,0,0,3,2,101,101,1,0,1,2017,False
953090684,3,13,17,20,21,25,6,19,2,3,1,2,1,2,1,2,5.709589041,1,0,1,0,0,0,0,3,3,114,114,2,2,2,2018,False
676986644,10,12,19,19,25,28,14,35,3,2,2,2,3,2,0,2,5.15890411,0,0,1,0,0,0,0,3,1,95,95,1,0,0,2018,False
755442403,15,16,22,22,24,28,28,39,2,3,1,2,1,2,1,2,5.446575342,0,1,0,0,0,0,0,2,2,113,113,2,2,2,2020,False
218462318,19,29,30,30,32,31,35,30,2,2,1,2,2,3,2,2,4.654794521,1,1,0,0,0,0,0,1,1,95,95,2,2,1,2017,False
391883576,3,11,21,22,21,23,11,23,0,5,1,3,0,5,0,4,5.093150685,1,1,0,0,0,0,0,4,4,102,102,2,1,0,2017,False
498882919,18,20,24,25,23,26,71,36,3,5,2,2,2,4,2,2,5.383561644,1,1,0,0,0,0,0,3,1,102,102,2,0,0,2020,False
689395800,3,9,15,18,16,23,8,31,2,1,1,1,1,2,1,0,4.720547945,0,0,1,0,0,0,0,2,2,105,105,2,0,0,2020,False
478306509,1,7,17,15,15,15,2,9,1,2,0,1,1,2,1,1,5.336986301,0,0,1,0,0,0,1,6,4,102,102,0,0,0,2016,False
605947221,7,11,19,23,27,27,28,21,1,2,0,2,0,1,0,2,5.052054795,0,1,0,0,0,0,0,2,2,92,92,2,2,2,2018,True
386600174,12,12,24,21,30,29,26,35,1,2,1,0,1,2,2,2,4.860273973,1,1,0,0,0,0,0,1,1,92,92,1,1,1,2018,False
467385408,9,12,19,17,19,22,18,43,2,3,2,2,2,2,2,2,5.15890411,0,0,1,0,0,0,1,1,1,99,94,0,0,0,2021,True
505866605,22,27,24,25,24,29,30,47,4,5,1,4,3,5,2,3,5.408219178,1,1,0,0,0,0,0,3,2,116,116,2,0,2,2020,False
950514519,1,15,15,10,16,23,7,18,2,1,1,2,0,1,0,2,4.887671233,1,0,1,0,0,0,1,1,1,120,120,1,0,0,2020,False
466903815,18,20,21,23,26,28,41,36,2,3,1,2,1,2,0,0,5.463013699,0,0,1,0,0,0,1,2,1,102,102,0,0,0,2018,False
267405936,11,14,20,22,26,30,13,36,2,2,1,1,0,1,0,0,4.819178082,1,0,1,0,0,0,0,2,1,88,88,2,1,0,2017,True
512821110,6,10,19,17,21,24,8,23,1,2,0,1,1,0,2,1,4.802739726,0,0,1,0,0,0,1,5,4,95,95,2,0,0,2018,True
799731352,16,20,26,24,25,29,37,42,1,3,0,2,0,2,0,2,4.704109589,0,1,0,0,0,0,0,3,1,102,102,2,1,1,2018,True
320384072,8,15,18,22,24,28,14,19,2,4,1,2,2,2,1,2,5.901369863,0,0,1,0,0,0,1,2,1,95,95,2,0,0,2020,False
229718725,6,10,12,13,17,17,10,27,0,3,0,2,0,2,0,2,5.432876712,0,1,0,0,0,0,0,3,3,98,98,0,0,0,2017,True
605904141,3,8,9,12,12,14,5,13,1,2,0,1,0,1,0,1,5.956164384,1,0,1,0,0,0,0,3,2,97,97,2,0,0,2020,True
637025689,7,14,17,26,29,30,6,34,0,3,1,1,1,2,0,2,4.816438356,1,0,1,0,0,0,1,2,1,116,116,2,1,1,2018,False
666635604,11,15,24,26,24,26,34,42,1,2,1,1,0,2,0,2,5.071232877,0,0,1,0,0,0,0,2,1,95,95,0,0,0,2017,True
876608656,10,12,22,19,22,26,31,28,2,2,1,1,1,2,2,2,4.830136986,0,1,0,0,0,0,0,2,2,114,114,0,0,0,2016,True
876298234,21,24,29,31,32,30,59,49,3,2,1,2,2,4,3,4,5.583561644,1,1,0,0,0,0,0,1,1,113,113,2,2,2,2020,False
359680681,10,15,22,31,29,29,51,41,1,2,1,2,0,1,0,0,5.139726027,0,1,0,0,0,0,0,2,1,114,114,2,2,2,2016,True
697613304,4,12,16,17,18,25,13,25,2,2,1,1,2,3,2,2,5.169863014,0,1,0,0,0,0,0,3,2,120,120,0,0,0,2017,False
540854184,14,10,17,17,19,23,15,27,3,4,1,1,2,1,2,2,5.679452055,0,1,0,0,0,0,0,3,1,120,120,1,0,1,2017,False
415557142,6,15,19,19,23,28,8,33,2,2,1,1,1,1,2,2,4.950684932,0,1,0,0,0,0,0,2,2,95,95,2,2,1,2018,True
275866555,9,13,18,25,26,30,17,35,1,2,0,1,1,2,1,1,5.21369863,0,1,0,0,0,0,0,2,1,98,98,2,2,1,2021,False
127032034,6,11,20,22,25,29,10,28,0,2,1,2,0,2,0,1,4.980821918,0,0,1,0,0,0,0,3,3,116,116,1,0,0,2016,True
366754730,9,15,26,21,25,27,28,9,1,2,1,1,1,1,1,1,4.980821918,0,0,1,0,0,0,1,2,1,99,99,0,0,0,2020,True
467377863,11,18,22,20,29,31,21,39,2,4,2,2,1,2,2,2,5.775342466,1,1,0,0,0,0,0,3,3,101,101,2,1,1,2020,False
179659320,15,19,24,22,25,30,54,40,2,3,1,2,3,2,2,2,4.953424658,0,1,0,0,0,0,0,4,2,120,120,2,1,0,2016,False
450196258,10,14,16,18,24,26,21,43,0,3,1,3,0,3,0,2,5.567123288,0,1,0,0,0,0,0,3,1,116,116,2,2,2,2020,False
282060186,3,12,14,14,14,15,7,10,0,1,0,1,0,1,0,2,5.032876712,1,0,1,0,0,0,1,2,2,95,95,2,0,0,2017,True
339010781,15,16,23,24,26,26,24,36,2,3,1,2,2,2,2,2,5.493150685,0,0,0,0,0,1,0,3,2,97,97,2,1,0,2017,False
984474993,1,12,16,19,17,23,5,16,2,1,1,0,1,1,2,1,4.835616438,0,0,1,0,0,0,0,2,2,95,95,2,0,1,2018,True
861554208,11,11,17,19,17,23,25,36,1,3,2,2,2,2,2,2,5.389041096,1,0,1,0,0,0,0,2,2,113,113,2,2,0,2020,False
234438870,17,15,19,17,23,27,26,46,2,3,1,2,1,4,2,2,5.808219178,1,0,0,0,0,1,0,2,1,91,89,2,2,2,2021,False
331749169,5,11,16,18,17,24,20,26,2,3,0,2,2,2,0,2,5.347945205,1,1,0,0,0,0,0,3,2,92,92,1,1,0,2018,True
233433851,2,16,23,20,28,29,17,23,0,2,1,2,0,2,1,2,5.115068493,0,1,0,0,0,0,0,2,1,95,95,2,0,0,2017,False
807254044,14,21,22,23,25,25,14,33,2,2,1,2,2,2,1,1,5.238356164,0,1,0,0,0,0,0,2,1,88,88,2,2,2,2017,False
132678084,4,10,23,20,25,25,15,35,2,2,1,1,0,3,2,2,4.684931507,0,1,0,0,0,0,0,2,1,120,109,2,2,2,2021,False
458469479,7,14,23,24,25,28,24,33,3,2,0,1,1,1,0,1,5.663013699,1,0,1,0,0,0,0,3,1,101,101,1,1,0,2020,False
308969376,7,11,20,18,21,22,10,11,3,4,2,2,4,4,2,2,5.838356164,1,1,0,0,0,0,0,3,3,92,87,2,0,0,2021,False
129905020,10,12,22,22,18,24,13,16,2,2,1,1,1,2,0,1,4.978082192,0,1,0,0,0,0,0,4,4,92,92,2,0,0,2020,False
178406550,5,14,19,17,19,23,8,33,2,1,1,1,0,1,0,1,5.054794521,1,0,1,0,0,0,0,2,1,101,101,2,2,1,2016,True
541846580,11,13,18,24,29,26,16,43,2,4,1,2,1,2,0,2,5.375342466,1,1,0,0,0,0,0,2,1,116,109,2,0,0,2020,False
151891573,7,16,18,19,23,26,30,33,2,2,1,1,1,1,2,1,5.679452055,1,0,1,0,0,0,1,3,3,120,120,2,2,2,2020,True
649265767,18,23,25,32,30,32,24,38,2,4,1,3,2,2,0,1,4.539726027,0,1,0,0,0,0,0,1,1,105,105,2,1,2,2020,False
555334421,14,16,22,25,23,28,34,40,2,4,1,2,1,3,2,2,5.169863014,0,1,0,0,0,0,0,2,1,117,117,2,2,2,2020,False
272268824,7,9,20,19,21,28,14,23,1,2,1,2,2,4,2,2,5.043835616,0,1,0,0,0,0,0,4,3,98,98,2,0,0,2020,False
960165059,9,14,25,24,23,24,23,31,0,2,1,2,0,1,0,2,5.35890411,0,1,0,0,0,0,0,3,1,95,95,2,0,0,2018,False
292582047,10,17,22,25,25,31,14,33,1,2,0,2,1,2,0,0,4.879452055,1,1,0,0,0,0,0,1,1,114,114,2,2,2,2018,False
564795428,6,11,19,18,22,23,38,31,3,4,1,2,2,2,2,2,5.608219178,1,1,0,0,0,0,0,3,1,103,103,1,1,1,2017,False
947039931,11,11,21,19,24,24,36,34,3,5,2,2,2,5,2,3,5.032876712,0,1,0,0,0,0,0,5,3,97,97,2,1,0,2018,False
688437157,0,14,16,16,16,24,5,25,2,3,1,1,1,2,1,2,5.731506849,1,0,1,0,0,0,0,5,2,116,116,2,0,0,2017,True
749863128,6,10,19,21,26,27,13,29,3,3,1,2,1,3,1,2,4.964383562,1,1,0,0,0,0,0,1,1,95,95,2,1,1,2018,False
932511417,13,14,18,18,28,29,21,41,2,3,1,2,1,2,2,2,4.945205479,1,1,0,0,0,0,0,1,1,95,95,0,0,0,2018,True
334857960,3,13,20,22,26,28,12,23,2,4,1,2,1,4,1,2,5.065753425,1,0,1,0,0,0,1,3,2,95,95,2,1,2,2020,False
783815242,8,12,19,21,25,24,2,25,2,2,1,2,0,1,0,2,6.109589041,1,0,0,0,0,1,0,2,2,114,102,1,1,1,2021,True
952391754,9,13,22,21,26,28,12,34,2,2,1,1,0,0,0,0,5.249315068,1,1,0,0,0,0,0,2,2,114,114,2,2,2,2017,False
289361088,13,14,24,20,24,30,24,30,3,4,1,2,1,2,2,2,5.846575342,1,1,0,0,0,0,0,2,1,97,97,2,0,0,2017,False
872697393,8,15,19,24,27,30,14,34,2,3,1,2,1,2,1,2,5.690410959,1,1,0,0,0,0,0,1,1,103,103,0,0,0,2017,False
237510818,10,13,16,17,25,32,22,28,1,4,1,2,2,4,1,2,4.920547945,1,1,0,0,0,0,0,2,1,94,94,2,2,1,2018,False
803662006,3,16,17,22,25,29,6,33,0,2,0,1,1,2,1,2,4.942465753,0,0,1,0,0,0,1,3,3,110,110,2,0,1,2020,False
689205897,8,10,18,19,29,31,13,31,2,1,1,2,1,2,2,2,4.849315068,1,1,0,0,0,0,0,2,2,112,112,2,0,0,2018,False
925303261,9,14,24,25,25,29,23,29,2,3,1,2,1,1,1,2,5.312328767,0,1,0,0,0,0,0,2,2,103,103,0,0,0,2016,True
197331036,17,17,19,20,26,27,24,33,1,3,1,2,0,2,0,2,5.723287671,1,1,0,0,0,0,0,2,2,114,114,1,0,0,2020,False
977943892,14,19,22,25,28,27,28,35,2,1,1,2,2,2,1,2,5.336986301,0,1,0,0,0,0,0,3,2,102,102,2,2,2,2018,False
738814896,10,15,21,18,22,27,22,32,1,2,1,1,1,2,2,1,5.350684932,1,1,0,0,0,0,0,1,1,95,93,0,0,0,2021,False
627510815,7,13,21,18,23,26,24,26,0,3,0,2,1,2,1,3,5.397260274,0,1,0,0,0,0,0,2,1,120,120,2,2,1,2020,False
541034564,15,20,23,27,26,28,20,49,2,3,1,2,2,3,1,2,5.252054795,1,1,0,0,0,0,0,2,1,109,109,2,1,0,2020,False
111961298,10,14,21,19,24,30,19,32,2,2,1,2,1,2,2,2,5.120547945,0,1,0,0,0,0,0,3,2,88,88,2,2,1,2018,False
729409291,20,33,30,30,29,28,54,37,1,4,1,1,1,2,0,2,4.547945205,1,1,0,0,0,0,0,3,2,95,95,2,2,2,2017,False
865973205,0,7,12,11,14,20,4,16,1,1,1,0,0,0,0,0,5.405479452,1,0,1,0,0,0,0,2,2,105,105,1,1,1,2020,True
149841196,6,13,19,19,24,29,16,36,2,2,1,1,1,2,1,2,5.394520548,1,0,1,0,0,0,1,2,1,99,99,2,0,0,2020,False
653479316,5,11,20,19,22,26,37,35,3,3,1,1,2,0,1,2,5.342465753,0,1,0,0,0,0,0,2,1,120,120,1,1,1,2018,True
570589041,3,9,16,18,20,22,10,12,0,1,0,2,0,2,0,0,5.597260274,0,0,1,0,0,0,1,4,3,94,94,2,0,0,2020,True
111803805,28,30,31,32,31,30,49,49,3,4,1,2,1,4,2,2,4.98630137,0,1,0,0,0,0,0,4,3,114,114,2,2,2,2020,False
487968348,10,9,17,19,21,26,37,30,3,3,1,1,1,2,2,2,5.742465753,1,1,0,0,0,0,0,3,3,92,92,0,0,0,2018,True
612474473,6,8,19,18,29,30,11,15,0,4,0,2,0,2,1,2,5.515068493,1,1,0,0,0,0,0,4,2,78,78,2,0,0,2021,False
923426303,4,16,21,22,24,29,16,33,2,4,1,2,2,3,1,1,4.898630137,1,0,1,0,0,0,0,1,1,120,120,1,0,1,2018,False
760179941,11,10,18,20,20,27,4,24,2,2,1,1,1,3,2,2,5.643835616,1,0,0,0,1,0,0,2,2,97,97,0,0,0,2020,True
354006077,0,4,11,12,13,26,9,6,1,0,1,1,0,2,0,1,5.309589041,1,1,0,0,0,0,0,1,1,105,105,0,0,0,2018,True
236654828,1,14,19,21,23,30,7,10,1,2,1,1,1,2,1,2,5.663013699,1,0,0,1,0,0,0,2,2,116,116,2,2,1,2017,False
786957211,15,18,26,29,30,30,34,48,4,5,3,3,3,4,2,2,4.909589041,1,1,0,0,0,0,0,1,1,91,89,2,0,0,2021,False
432659334,11,18,21,19,22,25,34,27,1,2,2,2,1,4,2,2,5.073972603,1,1,0,0,0,0,0,3,2,105,105,2,1,1,2020,False
700799382,23,19,27,29,31,30,38,35,2,3,1,2,1,1,2,2,5.057534247,0,0,0,0,0,1,1,2,1,101,101,2,2,2,2017,False
218555178,5,10,20,21,20,24,15,10,2,2,0,2,1,2,2,2,5.367123288,0,1,0,0,0,0,0,3,2,95,95,2,1,1,2018,False
582104026,8,12,19,17,21,24,9,14,2,2,1,1,1,3,0,2,4.693150685,0,0,1,0,0,0,0,2,1,103,103,1,1,0,2017,False
765758701,12,23,28,30,30,30,28,31,2,4,1,2,2,4,0,2,5.057534247,0,1,0,0,0,0,0,2,2,101,101,2,2,2,2016,False
814161289,7,15,23,24,23,29,13,34,2,2,1,1,1,2,1,0,4.843835616,1,1,0,0,0,0,0,1,1,94,94,0,0,0,2018,False
840593467,10,14,18,22,24,29,32,43,3,4,2,2,2,3,2,2,5.052054795,1,1,0,0,0,0,0,2,2,113,105,2,0,1,2021,False
266344782,5,15,18,21,23,31,20,28,1,0,1,1,1,2,2,2,5.668493151,0,1,0,0,0,0,0,4,3,116,116,1,1,1,2017,False
788523433,6,10,16,18,20,25,28,8,1,2,1,1,1,2,0,0,5.331506849,0,1,0,0,0,0,0,2,1,97,97,0,0,0,2018,True
525471085,9,18,27,30,31,30,30,28,2,4,1,2,1,3,2,2,5.452054795,0,1,0,0,0,0,0,4,3,95,95,2,0,0,2020,False
479840244,14,15,24,22,24,27,9,28,2,3,1,2,2,2,2,2,5.37260274,0,1,0,0,0,0,0,1,1,115,115,2,0,2,2017,False
158890933,9,8,16,18,19,23,6,27,3,5,2,2,2,4,2,2,5.583561644,1,0,1,0,0,0,0,2,2,113,113,2,1,1,2020,False
375229566,9,11,16,16,18,25,15,30,1,2,0,1,2,2,0,2,4.591780822,0,1,0,0,0,0,0,2,1,97,97,2,2,1,2018,False
830589445,10,12,20,21,23,23,25,24,3,4,2,2,2,2,2,2,5.032876712,0,1,0,0,0,0,0,2,2,94,94,2,2,2,2020,False
999035220,9,18,21,24,27,29,43,38,2,1,2,2,2,2,2,2,5.821917808,1,1,0,0,0,0,0,3,2,117,108,2,2,0,2021,False
486217826,3,6,16,11,21,24,14,23,0,3,0,1,0,1,1,2,5.016438356,0,1,0,0,0,0,0,1,1,103,103,0,0,0,2018,False
300095077,19,18,25,26,31,28,33,37,2,3,1,2,2,3,2,2,4.6,1,1,0,0,0,0,0,3,3,104,98,2,2,2,2021,False
489124595,14,19,25,27,24,29,16,36,0,4,1,1,1,1,2,1,5.257534247,0,1,0,0,0,0,0,2,1,103,103,2,2,1,2018,False
175565354,14,15,22,22,23,26,15,33,1,3,1,1,1,0,1,2,5.232876712,1,1,0,0,0,0,0,2,1,95,95,2,0,0,2018,False
458429244,20,21,25,27,30,29,22,47,2,3,2,1,1,4,2,2,4.805479452,0,1,0,0,0,0,0,3,3,113,105,2,0,1,2021,False
855784509,20,22,25,25,29,30,59,37,3,3,1,2,3,2,1,1,4.739726027,0,1,0,0,0,0,0,2,1,120,120,2,2,2,2018,False
